state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Guntur,Guntur APMC,Wheat,Standard,FAQ,06/01/2026,2182.49,2646.86,2413.51,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,06/01/2026,2378.89,2636.14,2463.51,2026-01-09T23:47:29.326471,agmarknet_data
Assam,Silchar,Silchar APMC,Wheat,Standard,FAQ,06/01/2026,2001.63,2427.52,2213.51,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Standard,FAQ,06/01/2026,2001.63,2427.52,2213.51,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Wheat,Standard,FAQ,06/01/2026,2114.66,2564.6,2338.51,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,06/01/2026,2378.89,2636.14,2463.51,2026-01-09T23:47:29.344265,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Wheat,Standard,FAQ,06/01/2026,2382.11,2683.62,2463.51,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Wheat,Standard,FAQ,06/01/2026,2454.63,2765.32,2538.51,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,06/01/2026,2499.6,2769.9,2588.51,2026-01-09T23:47:29.358061,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Wheat,Standard,FAQ,06/01/2026,2069.45,2509.77,2288.51,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Davangere,Davangere APMC,Wheat,Standard,FAQ,06/01/2026,2382.11,2683.62,2463.51,2026-01-09T23:47:29.367333,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Wheat,Standard,FAQ,06/01/2026,2453.77,2975.86,2713.51,2026-01-09T23:47:29.371344,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Wheat,Standard,FAQ,06/01/2026,2382.11,2683.62,2463.51,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,Standard,FAQ,06/01/2026,2430.46,2738.09,2513.51,2026-01-09T23:47:29.389809,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,06/01/2026,2378.89,2636.14,2463.51,2026-01-09T23:47:29.397902,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,06/01/2026,2378.89,2636.14,2463.51,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,06/01/2026,2378.89,2636.14,2463.51,2026-01-09T23:47:29.407932,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,06/01/2026,2378.89,2636.14,2463.51,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Wheat,Standard,FAQ,06/01/2026,2046.84,2482.35,2263.51,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Bathinda,Bathinda APMC,Wheat,Standard,FAQ,06/01/2026,2502.98,2819.79,2588.51,2026-01-09T23:47:29.418094,agmarknet_data
