state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,17/10/2025,2090.86,2250.06,2204.35,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,17/10/2025,2197.66,2441.07,2254.35,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,17/10/2025,1901.16,2045.91,2004.35,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,17/10/2025,1901.16,2045.91,2004.35,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,17/10/2025,2019.72,2173.5,2129.35,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,17/10/2025,2197.66,2441.07,2254.35,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Wheat,Standard,FAQ,17/10/2025,2096.06,2468.99,2254.35,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Karnal,Karnal APMC,Wheat,Standard,FAQ,17/10/2025,2165.79,2551.13,2329.35,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,17/10/2025,2319.51,2576.43,2379.35,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,17/10/2025,1972.29,2122.47,2079.35,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Wheat,Standard,FAQ,17/10/2025,2096.06,2468.99,2254.35,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,17/10/2025,2375.41,2556.28,2504.35,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Wheat,Standard,FAQ,17/10/2025,2096.06,2468.99,2254.35,2026-01-09T23:47:29.373085,agmarknet_data
