state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,27/10/2025,2137.25,2436.52,2248.57,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,27/10/2025,2168.48,2438.11,2298.57,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,27/10/2025,1947.15,2219.8,2048.57,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,27/10/2025,1947.15,2219.8,2048.57,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,27/10/2025,2065.96,2355.25,2173.57,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,27/10/2025,2168.48,2438.11,2298.57,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Wheat,Standard,FAQ,27/10/2025,2201.57,2396.18,2298.57,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Wheat,Standard,FAQ,27/10/2025,2273.4,2474.36,2373.57,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,27/10/2025,2286.41,2570.7,2423.57,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,27/10/2025,2018.44,2301.07,2123.57,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Mysore,Mysore APMC,Wheat,Standard,FAQ,27/10/2025,2201.57,2396.18,2298.57,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,27/10/2025,2422.4,2761.6,2548.57,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,Standard,FAQ,27/10/2025,2201.57,2396.18,2298.57,2026-01-09T23:47:29.374510,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Wheat,Standard,FAQ,27/10/2025,2249.46,2448.3,2348.57,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,27/10/2025,2168.48,2438.11,2298.57,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,27/10/2025,2168.48,2438.11,2298.57,2026-01-09T23:47:29.397902,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,27/10/2025,2168.48,2438.11,2298.57,2026-01-09T23:47:29.403904,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,27/10/2025,2168.48,2438.11,2298.57,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Cuttack,Cuttack APMC,Wheat,Standard,FAQ,27/10/2025,1994.68,2273.98,2098.57,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Jalandhar,Jalandhar APMC,Wheat,Standard,FAQ,27/10/2025,2321.29,2526.48,2423.57,2026-01-09T23:47:29.409682,agmarknet_data
Rajasthan,Kota,Kota APMC,Wheat,Standard,FAQ,27/10/2025,2153.68,2344.05,2248.57,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,27/10/2025,2168.48,2438.11,2298.57,2026-01-09T23:47:29.426367,agmarknet_data
