state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Vijayawada,Vijayawada APMC,Wheat,Standard,FAQ,11/12/2025,2003.45,2283.05,2159.58,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Guwahati,Guwahati APMC,Wheat,Standard,FAQ,11/12/2025,1817.91,2071.61,1959.58,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Patna,Patna APMC,Wheat,Standard,FAQ,11/12/2025,1817.91,2071.61,1959.58,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Raipur,Raipur APMC,Wheat,Standard,FAQ,11/12/2025,1933.87,2203.76,2084.58,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Wheat,Standard,FAQ,11/12/2025,2102.33,2334.77,2209.58,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Wheat,Standard,FAQ,11/12/2025,2173.69,2414.02,2284.58,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,11/12/2025,2147.97,2415.7,2334.58,2026-01-09T23:47:29.356308,agmarknet_data
Jharkhand,Ranchi,Ranchi APMC,Wheat,Standard,FAQ,11/12/2025,1887.49,2150.9,2034.58,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Mysore,Mysore APMC,Wheat,Standard,FAQ,11/12/2025,2102.33,2334.77,2209.58,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Kochi,Kochi APMC,Wheat,Standard,FAQ,11/12/2025,2281.76,2600.2,2459.58,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,Standard,FAQ,11/12/2025,2102.33,2334.77,2209.58,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Wheat,Standard,FAQ,11/12/2025,2149.9,2387.6,2259.58,2026-01-09T23:47:29.387906,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.395389,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.405909,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Bhubaneswar,Bhubaneswar APMC,Wheat,Standard,FAQ,11/12/2025,1864.29,2124.47,2009.58,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Jalandhar,Jalandhar APMC,Wheat,Standard,FAQ,11/12/2025,2221.26,2466.85,2334.58,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Kota,Kota APMC,Wheat,Standard,FAQ,11/12/2025,2054.76,2281.94,2159.58,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.426872,agmarknet_data
Tamil Nadu,Madurai,Madurai APMC,Wheat,Standard,FAQ,11/12/2025,2221.26,2466.85,2334.58,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Hyderabad,Hyderabad APMC,Wheat,Standard,FAQ,11/12/2025,2049.83,2335.91,2209.58,2026-01-09T23:47:29.434391,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,11/12/2025,2032.96,2286.35,2209.58,2026-01-09T23:47:29.438402,agmarknet_data
Uttar Pradesh,Agra,Agra APMC,Wheat,Standard,FAQ,11/12/2025,1983.4,2202.69,2084.58,2026-01-09T23:47:29.442714,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,11/12/2025,2078.97,2338.09,2259.58,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Asansol,Asansol APMC,Wheat,Standard,FAQ,11/12/2025,1983.4,2202.69,2084.58,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Vijayawada,Vijayawada APMC,Paddy(Common),Standard,FAQ,11/12/2025,2194.53,2500.8,2365.55,2026-01-09T23:47:29.455957,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,11/12/2025,2216.95,2493.28,2409.55,2026-01-09T23:47:29.455957,agmarknet_data
Assam,Guwahati,Guwahati APMC,Paddy(Common),Standard,FAQ,11/12/2025,2031.26,2314.74,2189.55,2026-01-09T23:47:29.455957,agmarknet_data
Bihar,Patna,Patna APMC,Paddy(Common),Standard,FAQ,11/12/2025,2031.26,2314.74,2189.55,2026-01-09T23:47:29.466225,agmarknet_data
