state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Guntur,Guntur APMC,Wheat,Standard,FAQ,16/11/2025,2315.1,2621.5,2402.4,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,16/11/2025,2277.52,2551.31,2452.4,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Silchar,Silchar APMC,Wheat,Standard,FAQ,16/11/2025,2122.37,2403.26,2202.4,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Standard,FAQ,16/11/2025,2122.37,2403.26,2202.4,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Wheat,Standard,FAQ,16/11/2025,2242.83,2539.66,2327.4,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,16/11/2025,2277.52,2551.31,2452.4,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Wheat,Standard,FAQ,16/11/2025,2214.49,2662.84,2452.4,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Wheat,Standard,FAQ,16/11/2025,2282.21,2744.27,2527.4,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,16/11/2025,2393.61,2681.35,2577.4,2026-01-09T23:47:29.354856,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Wheat,Standard,FAQ,16/11/2025,2194.65,2485.1,2277.4,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Mysore,Mysore APMC,Wheat,Standard,FAQ,16/11/2025,2214.49,2662.84,2452.4,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Wheat,Standard,FAQ,16/11/2025,2604.2,2948.86,2702.4,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,Standard,FAQ,16/11/2025,2214.49,2662.84,2452.4,2026-01-09T23:47:29.374510,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Wheat,Standard,FAQ,16/11/2025,2259.64,2717.13,2502.4,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,16/11/2025,2277.52,2551.31,2452.4,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,16/11/2025,2277.52,2551.31,2452.4,2026-01-09T23:47:29.400387,agmarknet_data
