state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Guntur,Guntur APMC,Wheat,Standard,FAQ,04/12/2025,1995.9,2205.72,2044.16,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Silchar,Silchar APMC,Wheat,Standard,FAQ,04/12/2025,1800.62,1989.91,1844.16,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Standard,FAQ,04/12/2025,1800.62,1989.91,1844.16,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Wheat,Standard,FAQ,04/12/2025,1922.67,2124.79,1969.16,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Surat,Surat APMC,Wheat,Standard,FAQ,04/12/2025,1962.6,2244.91,2094.16,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Hisar,Hisar APMC,Wheat,Standard,FAQ,04/12/2025,2032.88,2325.3,2169.16,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,04/12/2025,2168.61,2344.73,2219.16,2026-01-09T23:47:29.354856,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Wheat,Standard,FAQ,04/12/2025,1873.85,2070.84,1919.16,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Hubli,Hubli APMC,Wheat,Standard,FAQ,04/12/2025,1962.6,2244.91,2094.16,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Wheat,Standard,FAQ,04/12/2025,2288.82,2529.43,2344.16,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Bhopal,Bhopal APMC,Wheat,Standard,FAQ,04/12/2025,1962.6,2244.91,2094.16,2026-01-09T23:47:29.376672,agmarknet_data
Maharashtra,Pune,Pune APMC,Wheat,Standard,FAQ,04/12/2025,2009.45,2298.51,2144.16,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.395389,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.405909,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Wheat,Standard,FAQ,04/12/2025,1849.44,2043.86,1894.16,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Amritsar,Amritsar APMC,Wheat,Standard,FAQ,04/12/2025,2079.74,2378.9,2219.16,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Jodhpur,Jodhpur APMC,Wheat,Standard,FAQ,04/12/2025,1915.74,2191.31,2044.16,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.426872,agmarknet_data
Tamil Nadu,Coimbatore,Coimbatore APMC,Wheat,Standard,FAQ,04/12/2025,2079.74,2378.9,2219.16,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Wheat,Standard,FAQ,04/12/2025,2044.72,2259.67,2094.16,2026-01-09T23:47:29.434391,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,04/12/2025,2046.46,2212.65,2094.16,2026-01-09T23:47:29.436398,agmarknet_data
Uttar Pradesh,Kanpur,Kanpur APMC,Wheat,Standard,FAQ,04/12/2025,1845.45,2110.91,1969.16,2026-01-09T23:47:29.442714,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,04/12/2025,2095.32,2265.48,2144.16,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Siliguri,Siliguri APMC,Wheat,Standard,FAQ,04/12/2025,1845.45,2110.91,1969.16,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Guntur,Guntur APMC,Paddy(Common),Standard,FAQ,04/12/2025,2253.04,2489.89,2307.52,2026-01-09T23:47:29.455957,agmarknet_data
