state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,08/01/2026,2245.93,2491.81,2353.87,2026-01-09T23:47:29.322119,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,08/01/2026,2203.23,2504.64,2403.87,2026-01-09T23:47:29.326471,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,08/01/2026,2055.1,2280.09,2153.87,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,08/01/2026,2055.1,2280.09,2153.87,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,08/01/2026,2174.37,2412.42,2278.87,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,08/01/2026,2203.23,2504.64,2403.87,2026-01-09T23:47:29.344265,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Wheat,Standard,FAQ,08/01/2026,2299.3,2467.59,2403.87,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Wheat,Standard,FAQ,08/01/2026,2371.04,2544.58,2478.87,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,08/01/2026,2317.8,2634.88,2528.87,2026-01-09T23:47:29.358061,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,08/01/2026,2126.66,2359.49,2228.87,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Davangere,Davangere APMC,Wheat,Standard,FAQ,08/01/2026,2299.3,2467.59,2403.87,2026-01-09T23:47:29.367333,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,08/01/2026,2532.17,2809.39,2653.87,2026-01-09T23:47:29.371344,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Wheat,Standard,FAQ,08/01/2026,2299.3,2467.59,2403.87,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,Standard,FAQ,08/01/2026,2347.13,2518.92,2453.87,2026-01-09T23:47:29.389809,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,08/01/2026,2203.23,2504.64,2403.87,2026-01-09T23:47:29.397902,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,08/01/2026,2203.23,2504.64,2403.87,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,08/01/2026,2203.23,2504.64,2403.87,2026-01-09T23:47:29.407932,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,08/01/2026,2203.23,2504.64,2403.87,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Cuttack,Cuttack APMC,Wheat,Standard,FAQ,08/01/2026,2102.81,2333.02,2203.87,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Bathinda,Bathinda APMC,Wheat,Standard,FAQ,08/01/2026,2418.87,2595.91,2528.87,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Bikaner,Bikaner APMC,Wheat,Standard,FAQ,08/01/2026,2251.48,2416.27,2353.87,2026-01-09T23:47:29.424614,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,08/01/2026,2203.23,2504.64,2403.87,2026-01-09T23:47:29.426872,agmarknet_data
