state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Vijayawada,Vijayawada APMC,Wheat,Standard,FAQ,03/12/2025,1879.23,2249.35,2054.63,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Guwahati,Guwahati APMC,Wheat,Standard,FAQ,03/12/2025,1696.3,2030.39,1854.63,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Patna,Patna APMC,Wheat,Standard,FAQ,03/12/2025,1696.3,2030.39,1854.63,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Raipur,Raipur APMC,Wheat,Standard,FAQ,03/12/2025,1810.63,2167.24,1979.63,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Wheat,Standard,FAQ,03/12/2025,1976.94,2226.44,2104.63,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Karnal,Karnal APMC,Wheat,Standard,FAQ,03/12/2025,2047.39,2305.78,2179.63,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,03/12/2025,2154.34,2322.66,2229.63,2026-01-09T23:47:29.354856,agmarknet_data
Jharkhand,Ranchi,Ranchi APMC,Wheat,Standard,FAQ,03/12/2025,1764.9,2112.5,1929.63,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Wheat,Standard,FAQ,03/12/2025,1976.94,2226.44,2104.63,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Kochi,Kochi APMC,Wheat,Standard,FAQ,03/12/2025,2153.62,2577.78,2354.63,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Wheat,Standard,FAQ,03/12/2025,1976.94,2226.44,2104.63,2026-01-09T23:47:29.376672,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Wheat,Standard,FAQ,03/12/2025,2023.91,2279.34,2154.63,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.395389,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.405909,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Bhubaneswar,Bhubaneswar APMC,Wheat,Standard,FAQ,03/12/2025,1742.03,2085.13,1904.63,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Wheat,Standard,FAQ,03/12/2025,2094.36,2358.68,2229.63,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Wheat,Standard,FAQ,03/12/2025,1929.98,2173.55,2054.63,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.426872,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Wheat,Standard,FAQ,03/12/2025,2094.36,2358.68,2229.63,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Hyderabad,Hyderabad APMC,Wheat,Standard,FAQ,03/12/2025,1924.96,2304.09,2104.63,2026-01-09T23:47:29.434391,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,03/12/2025,2033.56,2192.44,2104.63,2026-01-09T23:47:29.436398,agmarknet_data
Uttar Pradesh,Lucknow,Lucknow APMC,Wheat,Standard,FAQ,03/12/2025,1859.53,2094.21,1979.63,2026-01-09T23:47:29.442714,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,03/12/2025,2081.87,2244.53,2154.63,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Kolkata,Kolkata APMC,Wheat,Standard,FAQ,03/12/2025,1859.53,2094.21,1979.63,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Vijayawada,Vijayawada APMC,Paddy(Common),Standard,FAQ,03/12/2025,2122.56,2540.61,2320.68,2026-01-09T23:47:29.455957,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,03/12/2025,2284.82,2463.34,2364.68,2026-01-09T23:47:29.455957,agmarknet_data
Assam,Guwahati,Guwahati APMC,Paddy(Common),Standard,FAQ,03/12/2025,1961.59,2347.93,2144.68,2026-01-09T23:47:29.455957,agmarknet_data
Bihar,Patna,Patna APMC,Paddy(Common),Standard,FAQ,03/12/2025,1961.59,2347.93,2144.68,2026-01-09T23:47:29.466225,agmarknet_data
Chhattisgarh,Raipur,Raipur APMC,Paddy(Common),Standard,FAQ,03/12/2025,2062.2,2468.36,2254.68,2026-01-09T23:47:29.466225,agmarknet_data
Goa,Goa Main,Goa Main APMC,Paddy(Common),Standard,FAQ,03/12/2025,2284.82,2463.34,2364.68,2026-01-09T23:47:29.474921,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Paddy(Common),Standard,FAQ,03/12/2025,2221.21,2501.54,2364.68,2026-01-09T23:47:29.476427,agmarknet_data
Haryana,Karnal,Karnal APMC,Paddy(Common),Standard,FAQ,03/12/2025,2283.21,2571.36,2430.68,2026-01-09T23:47:29.482073,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,03/12/2025,2391.11,2577.93,2474.68,2026-01-09T23:47:29.488092,agmarknet_data
Jharkhand,Ranchi,Ranchi APMC,Paddy(Common),Standard,FAQ,03/12/2025,2021.95,2420.19,2210.68,2026-01-09T23:47:29.491979,agmarknet_data
