state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Tirupati,Tirupati APMC,Wheat,Standard,FAQ,13/10/2025,2094.28,2367.18,2258.9,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Jorhat,Jorhat APMC,Wheat,Standard,FAQ,13/10/2025,1908.85,2157.6,2058.9,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Standard,FAQ,13/10/2025,1908.85,2157.6,2058.9,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Wheat,Standard,FAQ,13/10/2025,2024.74,2288.59,2183.9,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Wheat,Standard,FAQ,13/10/2025,2129.52,2484.44,2308.9,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Wheat,Standard,FAQ,13/10/2025,2198.69,2565.14,2383.9,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,13/10/2025,2227.25,2536.88,2433.9,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Wheat,Standard,FAQ,13/10/2025,1978.39,2236.19,2133.9,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Mysore,Mysore APMC,Wheat,Standard,FAQ,13/10/2025,2129.52,2484.44,2308.9,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Wheat,Standard,FAQ,13/10/2025,2372.41,2681.57,2558.9,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,Standard,FAQ,13/10/2025,2129.52,2484.44,2308.9,2026-01-09T23:47:29.373085,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Wheat,Standard,FAQ,13/10/2025,2175.64,2538.24,2358.9,2026-01-09T23:47:29.378183,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.389809,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.397902,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.403904,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Sambalpur,Sambalpur APMC,Wheat,Standard,FAQ,13/10/2025,1955.21,2209.99,2108.9,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Jalandhar,Jalandhar APMC,Wheat,Standard,FAQ,13/10/2025,2244.81,2618.95,2433.9,2026-01-09T23:47:29.409682,agmarknet_data
Rajasthan,Kota,Kota APMC,Wheat,Standard,FAQ,13/10/2025,2083.41,2430.64,2258.9,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.424614,agmarknet_data
Tamil Nadu,Madurai,Madurai APMC,Wheat,Standard,FAQ,13/10/2025,2244.81,2618.95,2433.9,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Nizamabad,Nizamabad APMC,Wheat,Standard,FAQ,13/10/2025,2140.63,2419.58,2308.9,2026-01-09T23:47:29.426872,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,13/10/2025,2112.87,2406.59,2308.9,2026-01-09T23:47:29.436398,agmarknet_data
Uttar Pradesh,Agra,Agra APMC,Wheat,Standard,FAQ,13/10/2025,2014.23,2349.94,2183.9,2026-01-09T23:47:29.440911,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,13/10/2025,2158.62,2458.7,2358.9,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Asansol,Asansol APMC,Wheat,Standard,FAQ,13/10/2025,2014.23,2349.94,2183.9,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Tirupati,Tirupati APMC,Paddy(Common),Standard,FAQ,13/10/2025,2459.95,2780.51,2653.32,2026-01-09T23:47:29.454145,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,13/10/2025,2468.3,2811.44,2697.32,2026-01-09T23:47:29.455957,agmarknet_data
Assam,Jorhat,Jorhat APMC,Paddy(Common),Standard,FAQ,13/10/2025,2296.77,2596.07,2477.32,2026-01-09T23:47:29.455957,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Paddy(Common),Standard,FAQ,13/10/2025,2296.77,2596.07,2477.32,2026-01-09T23:47:29.455957,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Paddy(Common),Standard,FAQ,13/10/2025,2398.76,2711.34,2587.32,2026-01-09T23:47:29.466225,agmarknet_data
Goa,Goa Main,Goa Main APMC,Paddy(Common),Standard,FAQ,13/10/2025,2468.3,2811.44,2697.32,2026-01-09T23:47:29.473071,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Paddy(Common),Standard,FAQ,13/10/2025,2487.76,2902.39,2697.32,2026-01-09T23:47:29.476427,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Paddy(Common),Standard,FAQ,13/10/2025,2548.63,2973.41,2763.32,2026-01-09T23:47:29.476427,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,13/10/2025,2568.97,2926.09,2807.32,2026-01-09T23:47:29.486087,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Paddy(Common),Standard,FAQ,13/10/2025,2357.97,2665.23,2543.32,2026-01-09T23:47:29.491979,agmarknet_data
Karnataka,Mysore,Mysore APMC,Paddy(Common),Standard,FAQ,13/10/2025,2487.76,2902.39,2697.32,2026-01-09T23:47:29.491979,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Paddy(Common),Standard,FAQ,13/10/2025,2704.71,3057.16,2917.32,2026-01-09T23:47:29.502367,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Paddy(Common),Standard,FAQ,13/10/2025,2487.76,2902.39,2697.32,2026-01-09T23:47:29.508330,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Paddy(Common),Standard,FAQ,13/10/2025,2528.34,2949.73,2741.32,2026-01-09T23:47:29.508330,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Paddy(Common),Standard,FAQ,13/10/2025,2468.3,2811.44,2697.32,2026-01-09T23:47:29.513986,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Paddy(Common),Standard,FAQ,13/10/2025,2468.3,2811.44,2697.32,2026-01-09T23:47:29.522471,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Paddy(Common),Standard,FAQ,13/10/2025,2468.3,2811.44,2697.32,2026-01-09T23:47:29.530680,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Paddy(Common),Standard,FAQ,13/10/2025,2468.3,2811.44,2697.32,2026-01-09T23:47:29.534068,agmarknet_data
