state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,29/11/2025,1918.19,2157.27,2084.83,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,29/11/2025,2089.03,2320.81,2134.83,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,29/11/2025,1734.17,1950.32,1884.83,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,29/11/2025,1734.17,1950.32,1884.83,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,29/11/2025,1849.18,2079.67,2009.83,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,29/11/2025,2089.03,2320.81,2134.83,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Wheat,Standard,FAQ,29/11/2025,1993.01,2219.84,2134.83,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Wheat,Standard,FAQ,29/11/2025,2063.03,2297.82,2209.83,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,29/11/2025,2211.35,2456.69,2259.83,2026-01-09T23:47:29.354856,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,29/11/2025,1803.18,2027.93,1959.83,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Mysore,Mysore APMC,Wheat,Standard,FAQ,29/11/2025,1993.01,2219.84,2134.83,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,29/11/2025,2194.21,2467.7,2384.83,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,Standard,FAQ,29/11/2025,1993.01,2219.84,2134.83,2026-01-09T23:47:29.376672,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Wheat,Standard,FAQ,29/11/2025,2039.69,2271.83,2184.83,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,29/11/2025,2089.03,2320.81,2134.83,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,29/11/2025,2089.03,2320.81,2134.83,2026-01-09T23:47:29.400387,agmarknet_data
