state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Guntur,Guntur APMC,Wheat,Standard,FAQ,23/12/2025,2120.55,2511.13,2348.03,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Silchar,Silchar APMC,Wheat,Standard,FAQ,23/12/2025,1939.92,2297.23,2148.03,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Standard,FAQ,23/12/2025,1939.92,2297.23,2148.03,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Wheat,Standard,FAQ,23/12/2025,2052.81,2430.92,2273.03,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.343346,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Wheat,Standard,FAQ,23/12/2025,2206.19,2557.37,2398.03,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Wheat,Standard,FAQ,23/12/2025,2275.19,2637.35,2473.03,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,23/12/2025,2333.58,2771.2,2523.03,2026-01-09T23:47:29.358061,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Wheat,Standard,FAQ,23/12/2025,2007.66,2377.44,2223.03,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Davangere,Davangere APMC,Wheat,Standard,FAQ,23/12/2025,2206.19,2557.37,2398.03,2026-01-09T23:47:29.367333,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Wheat,Standard,FAQ,23/12/2025,2391.48,2831.96,2648.03,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Wheat,Standard,FAQ,23/12/2025,2206.19,2557.37,2398.03,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,Standard,FAQ,23/12/2025,2252.19,2610.69,2448.03,2026-01-09T23:47:29.387906,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.396849,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.407932,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Wheat,Standard,FAQ,23/12/2025,1985.08,2350.71,2198.03,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Bathinda,Bathinda APMC,Wheat,Standard,FAQ,23/12/2025,2321.19,2690.67,2523.03,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Bikaner,Bikaner APMC,Wheat,Standard,FAQ,23/12/2025,2160.19,2504.04,2348.03,2026-01-09T23:47:29.423443,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.426872,agmarknet_data
Tamil Nadu,Trichy,Trichy APMC,Wheat,Standard,FAQ,23/12/2025,2321.19,2690.67,2523.03,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Wheat,Standard,FAQ,23/12/2025,2165.7,2564.6,2398.03,2026-01-09T23:47:29.434391,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,23/12/2025,2217.97,2633.9,2398.03,2026-01-09T23:47:29.438402,agmarknet_data
Uttar Pradesh,Meerut,Meerut APMC,Wheat,Standard,FAQ,23/12/2025,2091.19,2424.06,2273.03,2026-01-09T23:47:29.442714,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,23/12/2025,2264.22,2688.82,2448.03,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Howrah,Howrah APMC,Wheat,Standard,FAQ,23/12/2025,2091.19,2424.06,2273.03,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Guntur,Guntur APMC,Paddy(Common),Standard,FAQ,23/12/2025,2202.02,2607.61,2438.24,2026-01-09T23:47:29.455957,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,23/12/2025,2295.86,2726.4,2482.24,2026-01-09T23:47:29.455957,agmarknet_data
Assam,Silchar,Silchar APMC,Paddy(Common),Standard,FAQ,23/12/2025,2043.07,2419.38,2262.24,2026-01-09T23:47:29.455957,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Paddy(Common),Standard,FAQ,23/12/2025,2043.07,2419.38,2262.24,2026-01-09T23:47:29.466225,agmarknet_data
