state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Vijayawada,Vijayawada APMC,Wheat,Standard,FAQ,30/11/2025,1880.65,2092.27,1945.07,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,30/11/2025,1932.89,2074.92,1995.07,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Guwahati,Guwahati APMC,Wheat,Standard,FAQ,30/11/2025,1687.27,1877.14,1745.07,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Patna,Patna APMC,Wheat,Standard,FAQ,30/11/2025,1687.27,1877.14,1745.07,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Raipur,Raipur APMC,Wheat,Standard,FAQ,30/11/2025,1808.13,2011.6,1870.07,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,30/11/2025,1932.89,2074.92,1995.07,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Vadodara,Vadodara APMC,Wheat,Standard,FAQ,30/11/2025,1916.52,2037.27,1995.07,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Ambala,Ambala APMC,Wheat,Standard,FAQ,30/11/2025,1988.57,2113.86,2070.07,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,30/11/2025,2054.0,2204.92,2120.07,2026-01-09T23:47:29.354856,agmarknet_data
Jharkhand,Ranchi,Ranchi APMC,Wheat,Standard,FAQ,30/11/2025,1759.79,1957.81,1820.07,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Belgaum,Belgaum APMC,Wheat,Standard,FAQ,30/11/2025,1916.52,2037.27,1995.07,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Kochi,Kochi APMC,Wheat,Standard,FAQ,30/11/2025,2170.71,2414.98,2245.07,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Standard,FAQ,30/11/2025,1916.52,2037.27,1995.07,2026-01-09T23:47:29.376672,agmarknet_data
Maharashtra,Nagpur,Nagpur APMC,Wheat,Standard,FAQ,30/11/2025,1964.55,2088.33,2045.07,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,30/11/2025,1932.89,2074.92,1995.07,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,30/11/2025,1932.89,2074.92,1995.07,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,30/11/2025,1932.89,2074.92,1995.07,2026-01-09T23:47:29.405909,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,30/11/2025,1932.89,2074.92,1995.07,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Bhubaneswar,Bhubaneswar APMC,Wheat,Standard,FAQ,30/11/2025,1735.62,1930.92,1795.07,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Patiala,Patiala APMC,Wheat,Standard,FAQ,30/11/2025,2036.6,2164.92,2120.07,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Udaipur,Udaipur APMC,Wheat,Standard,FAQ,30/11/2025,1868.49,1986.21,1945.07,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,30/11/2025,1932.89,2074.92,1995.07,2026-01-09T23:47:29.426872,agmarknet_data
