state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Vijayawada,Vijayawada APMC,Wheat,Standard,FAQ,04/01/2026,2207.76,2481.7,2341.83,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,04/01/2026,2282.23,2549.38,2391.83,2026-01-09T23:47:29.326471,agmarknet_data
Assam,Guwahati,Guwahati APMC,Wheat,Standard,FAQ,04/01/2026,2019.21,2269.76,2141.83,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Patna,Patna APMC,Wheat,Standard,FAQ,04/01/2026,2019.21,2269.76,2141.83,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Raipur,Raipur APMC,Wheat,Standard,FAQ,04/01/2026,2137.05,2402.22,2266.83,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,04/01/2026,2282.23,2549.38,2391.83,2026-01-09T23:47:29.344265,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Wheat,Standard,FAQ,04/01/2026,2293.68,2544.13,2391.83,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Wheat,Standard,FAQ,04/01/2026,2365.6,2623.91,2466.83,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,04/01/2026,2401.5,2682.62,2516.83,2026-01-09T23:47:29.358061,agmarknet_data
Jharkhand,Ranchi,Ranchi APMC,Wheat,Standard,FAQ,04/01/2026,2089.91,2349.23,2216.83,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Mysore,Mysore APMC,Wheat,Standard,FAQ,04/01/2026,2293.68,2544.13,2391.83,2026-01-09T23:47:29.367333,agmarknet_data
Kerala,Kochi,Kochi APMC,Wheat,Standard,FAQ,04/01/2026,2490.58,2799.62,2641.83,2026-01-09T23:47:29.371344,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,Standard,FAQ,04/01/2026,2293.68,2544.13,2391.83,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Wheat,Standard,FAQ,04/01/2026,2341.63,2597.31,2441.83,2026-01-09T23:47:29.389809,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,04/01/2026,2282.23,2549.38,2391.83,2026-01-09T23:47:29.396849,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,04/01/2026,2282.23,2549.38,2391.83,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,04/01/2026,2282.23,2549.38,2391.83,2026-01-09T23:47:29.407932,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,04/01/2026,2282.23,2549.38,2391.83,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Bhubaneswar,Bhubaneswar APMC,Wheat,Standard,FAQ,04/01/2026,2066.34,2322.74,2191.83,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Jalandhar,Jalandhar APMC,Wheat,Standard,FAQ,04/01/2026,2413.55,2677.09,2516.83,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Kota,Kota APMC,Wheat,Standard,FAQ,04/01/2026,2245.73,2490.95,2341.83,2026-01-09T23:47:29.424614,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,04/01/2026,2282.23,2549.38,2391.83,2026-01-09T23:47:29.426872,agmarknet_data
Tamil Nadu,Madurai,Madurai APMC,Wheat,Standard,FAQ,04/01/2026,2413.55,2677.09,2516.83,2026-01-09T23:47:29.426872,agmarknet_data
