state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,22/12/2025,2112.21,2397.97,2332.52,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,22/12/2025,2161.76,2448.11,2382.52,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,22/12/2025,1931.1,2192.36,2132.52,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,22/12/2025,1931.1,2192.36,2132.52,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,22/12/2025,2044.29,2320.87,2257.52,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,22/12/2025,2161.76,2448.11,2382.52,2026-01-09T23:47:29.343346,agmarknet_data
Gujarat,Surat,Surat APMC,Wheat,Standard,FAQ,22/12/2025,2333.06,2508.81,2382.52,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Hisar,Hisar APMC,Wheat,Standard,FAQ,22/12/2025,2406.5,2587.79,2457.52,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,22/12/2025,2275.18,2576.55,2507.52,2026-01-09T23:47:29.358061,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,22/12/2025,1999.01,2269.46,2207.52,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Hubli,Hubli APMC,Wheat,Standard,FAQ,22/12/2025,2333.06,2508.81,2382.52,2026-01-09T23:47:29.367333,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,22/12/2025,2383.87,2706.39,2632.52,2026-01-09T23:47:29.369338,agmarknet_data
