state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,14/10/2025,2207.55,2483.05,2281.16,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,14/10/2025,2014.0,2265.35,2081.16,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,14/10/2025,2014.0,2265.35,2081.16,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,14/10/2025,2134.97,2401.42,2206.16,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Wheat,Standard,FAQ,14/10/2025,2257.74,2453.22,2331.16,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Karnal,Karnal APMC,Wheat,Standard,FAQ,14/10/2025,2330.38,2532.15,2406.16,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,14/10/2025,2348.16,2671.64,2456.16,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,14/10/2025,2086.58,2346.99,2156.16,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Wheat,Standard,FAQ,14/10/2025,2257.74,2453.22,2331.16,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,14/10/2025,2497.87,2809.61,2581.16,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Wheat,Standard,FAQ,14/10/2025,2257.74,2453.22,2331.16,2026-01-09T23:47:29.373085,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Wheat,Standard,FAQ,14/10/2025,2306.16,2505.84,2381.16,2026-01-09T23:47:29.378183,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.389809,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.397902,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.403904,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Cuttack,Cuttack APMC,Wheat,Standard,FAQ,14/10/2025,2062.39,2319.78,2131.16,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Wheat,Standard,FAQ,14/10/2025,2378.8,2584.76,2456.16,2026-01-09T23:47:29.409682,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Wheat,Standard,FAQ,14/10/2025,2209.31,2400.6,2281.16,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.424614,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Wheat,Standard,FAQ,14/10/2025,2378.8,2584.76,2456.16,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Warangal,Warangal APMC,Wheat,Standard,FAQ,14/10/2025,2255.94,2537.48,2331.16,2026-01-09T23:47:29.426872,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,14/10/2025,2228.65,2535.68,2331.16,2026-01-09T23:47:29.436398,agmarknet_data
