state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Tirupati,Tirupati APMC,Wheat,Standard,FAQ,15/12/2025,2084.71,2375.52,2210.36,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,15/12/2025,2077.69,2322.55,2260.36,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Jorhat,Jorhat APMC,Wheat,Standard,FAQ,15/12/2025,1896.08,2160.57,2010.36,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Standard,FAQ,15/12/2025,1896.08,2160.57,2010.36,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Wheat,Standard,FAQ,15/12/2025,2013.97,2294.91,2135.36,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,15/12/2025,2077.69,2322.55,2260.36,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Wheat,Standard,FAQ,15/12/2025,2041.37,2417.37,2260.36,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Karnal,Karnal APMC,Wheat,Standard,FAQ,15/12/2025,2109.11,2497.58,2335.36,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,15/12/2025,2192.59,2450.99,2385.36,2026-01-09T23:47:29.356308,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Wheat,Standard,FAQ,15/12/2025,1966.81,2241.18,2085.36,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Wheat,Standard,FAQ,15/12/2025,2041.37,2417.37,2260.36,2026-01-09T23:47:29.367333,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Wheat,Standard,FAQ,15/12/2025,2367.65,2697.93,2510.36,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Wheat,Standard,FAQ,15/12/2025,2041.37,2417.37,2260.36,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Wheat,Standard,FAQ,15/12/2025,2086.53,2470.84,2310.36,2026-01-09T23:47:29.387906,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,15/12/2025,2077.69,2322.55,2260.36,2026-01-09T23:47:29.395389,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,15/12/2025,2077.69,2322.55,2260.36,2026-01-09T23:47:29.401395,agmarknet_data
