state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Guntur,Guntur APMC,Wheat,Standard,FAQ,29/10/2025,2032.38,2392.36,2219.68,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,29/10/2025,2149.82,2492.82,2269.68,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Silchar,Silchar APMC,Wheat,Standard,FAQ,29/10/2025,1849.26,2176.8,2019.68,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Standard,FAQ,29/10/2025,1849.26,2176.8,2019.68,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Wheat,Standard,FAQ,29/10/2025,1963.71,2311.53,2144.68,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,29/10/2025,2149.82,2492.82,2269.68,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Wheat,Standard,FAQ,29/10/2025,2213.48,2488.28,2269.68,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Wheat,Standard,FAQ,29/10/2025,2286.62,2570.51,2344.68,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,29/10/2025,2268.22,2630.11,2394.68,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Wheat,Standard,FAQ,29/10/2025,1917.93,2257.64,2094.68,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Davangere,Davangere APMC,Wheat,Standard,FAQ,29/10/2025,2213.48,2488.28,2269.68,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Wheat,Standard,FAQ,29/10/2025,2307.07,2715.7,2519.68,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Wheat,Standard,FAQ,29/10/2025,2213.48,2488.28,2269.68,2026-01-09T23:47:29.374510,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,Standard,FAQ,29/10/2025,2262.24,2543.1,2319.68,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,29/10/2025,2149.82,2492.82,2269.68,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,29/10/2025,2149.82,2492.82,2269.68,2026-01-09T23:47:29.397902,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,29/10/2025,2149.82,2492.82,2269.68,2026-01-09T23:47:29.403904,agmarknet_data
