state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Tirupati,Tirupati APMC,Wheat,Standard,FAQ,09/12/2025,2161.03,2283.98,2208.82,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,09/12/2025,2040.36,2376.07,2258.82,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Jorhat,Jorhat APMC,Wheat,Standard,FAQ,09/12/2025,1965.35,2077.18,2008.82,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Standard,FAQ,09/12/2025,1965.35,2077.18,2008.82,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Wheat,Standard,FAQ,09/12/2025,2087.65,2206.43,2133.82,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,09/12/2025,2040.36,2376.07,2258.82,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Rajkot,Rajkot APMC,Wheat,Standard,FAQ,09/12/2025,2037.73,2409.85,2258.82,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Rohtak,Rohtak APMC,Wheat,Standard,FAQ,09/12/2025,2105.39,2489.87,2333.82,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,09/12/2025,2153.27,2507.56,2383.82,2026-01-09T23:47:29.356308,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Wheat,Standard,FAQ,09/12/2025,2038.73,2154.73,2083.82,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Mysore,Mysore APMC,Wheat,Standard,FAQ,09/12/2025,2037.73,2409.85,2258.82,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Wheat,Standard,FAQ,09/12/2025,2454.53,2594.19,2508.82,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Jabalpur,Jabalpur APMC,Wheat,Standard,FAQ,09/12/2025,2037.73,2409.85,2258.82,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Nashik,Nashik APMC,Wheat,Standard,FAQ,09/12/2025,2082.84,2463.2,2308.82,2026-01-09T23:47:29.387906,agmarknet_data
