state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Guntur,Guntur APMC,Wheat,Standard,FAQ,12/10/2025,2100.02,2424.46,2223.03,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Silchar,Silchar APMC,Wheat,Standard,FAQ,12/10/2025,1911.08,2206.34,2023.03,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Wheat,Standard,FAQ,12/10/2025,1911.08,2206.34,2023.03,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Wheat,Standard,FAQ,12/10/2025,2029.17,2342.67,2148.03,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Karnal,Karnal APMC,Wheat,Standard,FAQ,12/10/2025,2218.1,2560.79,2348.03,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,12/10/2025,2265.33,2615.32,2398.03,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Wheat,Standard,FAQ,12/10/2025,1981.93,2288.14,2098.03,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.363323,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Wheat,Standard,FAQ,12/10/2025,2383.42,2751.65,2523.03,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.373085,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Wheat,Standard,FAQ,12/10/2025,2194.48,2533.52,2323.03,2026-01-09T23:47:29.378183,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.389809,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.397902,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.403904,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Rourkela,Rourkela APMC,Wheat,Standard,FAQ,12/10/2025,1958.32,2260.87,2073.03,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Wheat,Standard,FAQ,12/10/2025,2265.33,2615.32,2398.03,2026-01-09T23:47:29.409682,agmarknet_data
Rajasthan,Jaipur,Jaipur APMC,Wheat,Standard,FAQ,12/10/2025,2100.02,2424.46,2223.03,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.424614,agmarknet_data
Tamil Nadu,Chennai,Chennai APMC,Wheat,Standard,FAQ,12/10/2025,2265.33,2615.32,2398.03,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Karimnagar,Karimnagar APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.426872,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,12/10/2025,2147.25,2478.99,2273.03,2026-01-09T23:47:29.436398,agmarknet_data
Uttar Pradesh,Lucknow,Lucknow APMC,Wheat,Standard,FAQ,12/10/2025,2029.17,2342.67,2148.03,2026-01-09T23:47:29.440911,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,12/10/2025,2194.48,2533.52,2323.03,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Kolkata,Kolkata APMC,Wheat,Standard,FAQ,12/10/2025,2029.17,2342.67,2148.03,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Guntur,Guntur APMC,Paddy(Common),Standard,FAQ,12/10/2025,2474.37,2856.66,2619.32,2026-01-09T23:47:29.454145,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,12/10/2025,2515.94,2904.64,2663.32,2026-01-09T23:47:29.455957,agmarknet_data
Assam,Silchar,Silchar APMC,Paddy(Common),Standard,FAQ,12/10/2025,2308.11,2664.71,2443.32,2026-01-09T23:47:29.455957,agmarknet_data
Bihar,Muzaffarpur,Muzaffarpur APMC,Paddy(Common),Standard,FAQ,12/10/2025,2308.11,2664.71,2443.32,2026-01-09T23:47:29.455957,agmarknet_data
Chhattisgarh,Durg,Durg APMC,Paddy(Common),Standard,FAQ,12/10/2025,2412.03,2784.68,2553.32,2026-01-09T23:47:29.466225,agmarknet_data
Goa,Goa Main,Goa Main APMC,Paddy(Common),Standard,FAQ,12/10/2025,2515.94,2904.64,2663.32,2026-01-09T23:47:29.473071,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Paddy(Common),Standard,FAQ,12/10/2025,2515.94,2904.64,2663.32,2026-01-09T23:47:29.476427,agmarknet_data
Haryana,Karnal,Karnal APMC,Paddy(Common),Standard,FAQ,12/10/2025,2578.29,2976.62,2729.32,2026-01-09T23:47:29.476427,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,12/10/2025,2619.85,3024.61,2773.32,2026-01-09T23:47:29.486087,agmarknet_data
Jharkhand,Dhanbad,Dhanbad APMC,Paddy(Common),Standard,FAQ,12/10/2025,2370.46,2736.69,2509.32,2026-01-09T23:47:29.491979,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Paddy(Common),Standard,FAQ,12/10/2025,2515.94,2904.64,2663.32,2026-01-09T23:47:29.491979,agmarknet_data
Kerala,Kozhikode,Kozhikode APMC,Paddy(Common),Standard,FAQ,12/10/2025,2723.77,3144.58,2883.32,2026-01-09T23:47:29.502367,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Paddy(Common),Standard,FAQ,12/10/2025,2515.94,2904.64,2663.32,2026-01-09T23:47:29.508330,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Paddy(Common),Standard,FAQ,12/10/2025,2557.5,2952.63,2707.32,2026-01-09T23:47:29.508330,agmarknet_data
