state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Vijayawada,Vijayawada APMC,Wheat,Standard,FAQ,23/10/2025,2190.77,2427.68,2263.34,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,23/10/2025,2114.56,2362.95,2313.34,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Guwahati,Guwahati APMC,Wheat,Standard,FAQ,23/10/2025,1997.18,2213.16,2063.34,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Patna,Patna APMC,Wheat,Standard,FAQ,23/10/2025,1997.18,2213.16,2063.34,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Raipur,Raipur APMC,Wheat,Standard,FAQ,23/10/2025,2118.18,2347.23,2188.34,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,23/10/2025,2114.56,2362.95,2313.34,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Wheat,Standard,FAQ,23/10/2025,2176.17,2477.37,2313.34,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Wheat,Standard,FAQ,23/10/2025,2246.72,2557.69,2388.34,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,23/10/2025,2228.82,2490.63,2438.34,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Ranchi,Ranchi APMC,Wheat,Standard,FAQ,23/10/2025,2069.78,2293.6,2138.34,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Davangere,Davangere APMC,Wheat,Standard,FAQ,23/10/2025,2176.17,2477.37,2313.34,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Kochi,Kochi APMC,Wheat,Standard,FAQ,23/10/2025,2481.15,2749.46,2563.34,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Wheat,Standard,FAQ,23/10/2025,2176.17,2477.37,2313.34,2026-01-09T23:47:29.373085,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,Standard,FAQ,23/10/2025,2223.21,2530.92,2363.34,2026-01-09T23:47:29.378183,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,23/10/2025,2114.56,2362.95,2313.34,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,23/10/2025,2114.56,2362.95,2313.34,2026-01-09T23:47:29.397902,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,23/10/2025,2114.56,2362.95,2313.34,2026-01-09T23:47:29.403904,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,23/10/2025,2114.56,2362.95,2313.34,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Bhubaneswar,Bhubaneswar APMC,Wheat,Standard,FAQ,23/10/2025,2045.58,2266.79,2113.34,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Bathinda,Bathinda APMC,Wheat,Standard,FAQ,23/10/2025,2293.76,2611.23,2438.34,2026-01-09T23:47:29.409682,agmarknet_data
Rajasthan,Bikaner,Bikaner APMC,Wheat,Standard,FAQ,23/10/2025,2129.13,2423.82,2263.34,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,23/10/2025,2114.56,2362.95,2313.34,2026-01-09T23:47:29.426367,agmarknet_data
