state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Tirupati,Tirupati APMC,Wheat,Standard,FAQ,17/11/2025,2149.36,2540.3,2382.33,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Jorhat,Jorhat APMC,Wheat,Standard,FAQ,17/11/2025,1968.91,2327.03,2182.33,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Standard,FAQ,17/11/2025,1968.91,2327.03,2182.33,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Wheat,Standard,FAQ,17/11/2025,2081.69,2460.32,2307.33,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Wheat,Standard,FAQ,17/11/2025,2213.82,2582.59,2432.33,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Wheat,Standard,FAQ,17/11/2025,2282.08,2662.23,2507.33,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,17/11/2025,2362.0,2674.46,2557.33,2026-01-09T23:47:29.354856,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Wheat,Standard,FAQ,17/11/2025,2036.58,2407.01,2257.33,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Davangere,Davangere APMC,Wheat,Standard,FAQ,17/11/2025,2213.82,2582.59,2432.33,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Wheat,Standard,FAQ,17/11/2025,2420.02,2860.19,2682.33,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Wheat,Standard,FAQ,17/11/2025,2213.82,2582.59,2432.33,2026-01-09T23:47:29.374510,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Wheat,Standard,FAQ,17/11/2025,2259.32,2635.68,2482.33,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.400387,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.403904,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Sambalpur,Sambalpur APMC,Wheat,Standard,FAQ,17/11/2025,2014.02,2380.35,2232.33,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Bathinda,Bathinda APMC,Wheat,Standard,FAQ,17/11/2025,2327.59,2715.32,2557.33,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Bikaner,Bikaner APMC,Wheat,Standard,FAQ,17/11/2025,2168.31,2529.5,2382.33,2026-01-09T23:47:29.418094,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.426872,agmarknet_data
Tamil Nadu,Trichy,Trichy APMC,Wheat,Standard,FAQ,17/11/2025,2327.59,2715.32,2557.33,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Nizamabad,Nizamabad APMC,Wheat,Standard,FAQ,17/11/2025,2194.47,2593.61,2432.33,2026-01-09T23:47:29.426872,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,17/11/2025,2246.55,2543.74,2432.33,2026-01-09T23:47:29.436398,agmarknet_data
Uttar Pradesh,Meerut,Meerut APMC,Wheat,Standard,FAQ,17/11/2025,2100.05,2449.87,2307.33,2026-01-09T23:47:29.442714,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,17/11/2025,2292.73,2596.03,2482.33,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Howrah,Howrah APMC,Wheat,Standard,FAQ,17/11/2025,2100.05,2449.87,2307.33,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Tirupati,Tirupati APMC,Paddy(Common),Standard,FAQ,17/11/2025,2454.29,2900.69,2720.31,2026-01-09T23:47:29.455957,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.455957,agmarknet_data
Assam,Jorhat,Jorhat APMC,Paddy(Common),Standard,FAQ,17/11/2025,2295.5,2713.02,2544.31,2026-01-09T23:47:29.455957,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Paddy(Common),Standard,FAQ,17/11/2025,2295.5,2713.02,2544.31,2026-01-09T23:47:29.466225,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Paddy(Common),Standard,FAQ,17/11/2025,2394.74,2830.32,2654.31,2026-01-09T23:47:29.466225,agmarknet_data
Goa,Goa Main,Goa Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.474921,agmarknet_data
Gujarat,Junagadh,Junagadh APMC,Paddy(Common),Standard,FAQ,17/11/2025,2515.98,2935.09,2764.31,2026-01-09T23:47:29.476427,agmarknet_data
Haryana,Sirsa,Sirsa APMC,Paddy(Common),Standard,FAQ,17/11/2025,2576.05,3005.17,2830.31,2026-01-09T23:47:29.482073,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2654.78,3005.97,2874.31,2026-01-09T23:47:29.486087,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Paddy(Common),Standard,FAQ,17/11/2025,2355.05,2783.4,2610.31,2026-01-09T23:47:29.491979,agmarknet_data
Karnataka,Davangere,Davangere APMC,Paddy(Common),Standard,FAQ,17/11/2025,2515.98,2935.09,2764.31,2026-01-09T23:47:29.499696,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Paddy(Common),Standard,FAQ,17/11/2025,2692.47,3182.2,2984.31,2026-01-09T23:47:29.504467,agmarknet_data
Madhya Pradesh,Sagar,Sagar APMC,Paddy(Common),Standard,FAQ,17/11/2025,2515.98,2935.09,2764.31,2026-01-09T23:47:29.508330,agmarknet_data
Maharashtra,Aurangabad,Aurangabad APMC,Paddy(Common),Standard,FAQ,17/11/2025,2556.03,2981.81,2808.31,2026-01-09T23:47:29.513986,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.513986,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.526666,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.530680,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.536083,agmarknet_data
Odisha,Sambalpur,Sambalpur APMC,Paddy(Common),Standard,FAQ,17/11/2025,2335.2,2759.94,2588.31,2026-01-09T23:47:29.543025,agmarknet_data
Punjab,Bathinda,Bathinda APMC,Paddy(Common),Standard,FAQ,17/11/2025,2616.1,3051.88,2874.31,2026-01-09T23:47:29.547035,agmarknet_data
Rajasthan,Bikaner,Bikaner APMC,Paddy(Common),Standard,FAQ,17/11/2025,2475.93,2888.37,2720.31,2026-01-09T23:47:29.551044,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.553049,agmarknet_data
Tamil Nadu,Trichy,Trichy APMC,Paddy(Common),Standard,FAQ,17/11/2025,2616.1,3051.88,2874.31,2026-01-09T23:47:29.556081,agmarknet_data
Telangana,Nizamabad,Nizamabad APMC,Paddy(Common),Standard,FAQ,17/11/2025,2493.99,2947.61,2764.31,2026-01-09T23:47:29.556081,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2553.18,2890.93,2764.31,2026-01-09T23:47:29.556081,agmarknet_data
Uttar Pradesh,Meerut,Meerut APMC,Paddy(Common),Standard,FAQ,17/11/2025,2415.86,2818.29,2654.31,2026-01-09T23:47:29.556081,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Paddy(Common),Standard,FAQ,17/11/2025,2593.82,2936.94,2808.31,2026-01-09T23:47:29.572776,agmarknet_data
West Bengal,Howrah,Howrah APMC,Paddy(Common),Standard,FAQ,17/11/2025,2415.86,2818.29,2654.31,2026-01-09T23:47:29.572776,agmarknet_data
