state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Tirupati,Tirupati APMC,Wheat,Standard,FAQ,27/12/2025,2119.45,2501.07,2284.22,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.326471,agmarknet_data
Assam,Jorhat,Jorhat APMC,Wheat,Standard,FAQ,27/12/2025,1933.88,2282.08,2084.22,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Wheat,Standard,FAQ,27/12/2025,1933.88,2282.08,2084.22,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Wheat,Standard,FAQ,27/12/2025,2049.86,2418.95,2209.22,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.344265,agmarknet_data
Gujarat,Vadodara,Vadodara APMC,Wheat,Standard,FAQ,27/12/2025,2268.03,2453.58,2334.22,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Ambala,Ambala APMC,Wheat,Standard,FAQ,27/12/2025,2340.9,2532.42,2409.22,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,27/12/2025,2341.13,2517.86,2459.22,2026-01-09T23:47:29.358061,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Wheat,Standard,FAQ,27/12/2025,2003.47,2364.2,2159.22,2026-01-09T23:47:29.363323,agmarknet_data
Karnataka,Belgaum,Belgaum APMC,Wheat,Standard,FAQ,27/12/2025,2268.03,2453.58,2334.22,2026-01-09T23:47:29.367333,agmarknet_data
Kerala,Thrissur,Thrissur APMC,Wheat,Standard,FAQ,27/12/2025,2397.81,2829.55,2584.22,2026-01-09T23:47:29.371344,agmarknet_data
Madhya Pradesh,Ujjain,Ujjain APMC,Wheat,Standard,FAQ,27/12/2025,2268.03,2453.58,2334.22,2026-01-09T23:47:29.378183,agmarknet_data
Maharashtra,Nagpur,Nagpur APMC,Wheat,Standard,FAQ,27/12/2025,2316.61,2506.14,2384.22,2026-01-09T23:47:29.388785,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.396849,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.401395,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.407932,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Sambalpur,Sambalpur APMC,Wheat,Standard,FAQ,27/12/2025,1980.27,2336.83,2134.22,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Patiala,Patiala APMC,Wheat,Standard,FAQ,27/12/2025,2389.48,2584.98,2459.22,2026-01-09T23:47:29.418094,agmarknet_data
Rajasthan,Udaipur,Udaipur APMC,Wheat,Standard,FAQ,27/12/2025,2219.45,2401.03,2284.22,2026-01-09T23:47:29.423443,agmarknet_data
Sikkim,Sikkim Main,Sikkim Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.426872,agmarknet_data
Tamil Nadu,Salem,Salem APMC,Wheat,Standard,FAQ,27/12/2025,2389.48,2584.98,2459.22,2026-01-09T23:47:29.426872,agmarknet_data
Telangana,Nizamabad,Nizamabad APMC,Wheat,Standard,FAQ,27/12/2025,2165.85,2555.81,2334.22,2026-01-09T23:47:29.434391,agmarknet_data
Tripura,Tripura Main,Tripura Main APMC,Wheat,Standard,FAQ,27/12/2025,2222.14,2389.88,2334.22,2026-01-09T23:47:29.438402,agmarknet_data
Uttar Pradesh,Varanasi,Varanasi APMC,Wheat,Standard,FAQ,27/12/2025,2146.57,2322.19,2209.22,2026-01-09T23:47:29.442714,agmarknet_data
Uttarakhand,Uttarakhand Main,Uttarakhand Main APMC,Wheat,Standard,FAQ,27/12/2025,2269.74,2441.07,2384.22,2026-01-09T23:47:29.444970,agmarknet_data
West Bengal,Durgapur,Durgapur APMC,Wheat,Standard,FAQ,27/12/2025,2146.57,2322.19,2209.22,2026-01-09T23:47:29.450496,agmarknet_data
Andhra Pradesh,Tirupati,Tirupati APMC,Paddy(Common),Standard,FAQ,27/12/2025,2174.33,2565.83,2343.37,2026-01-09T23:47:29.455957,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,27/12/2025,2272.73,2444.3,2387.37,2026-01-09T23:47:29.455957,agmarknet_data
Assam,Jorhat,Jorhat APMC,Paddy(Common),Standard,FAQ,27/12/2025,2011.03,2373.12,2167.37,2026-01-09T23:47:29.455957,agmarknet_data
Bihar,Bhagalpur,Bhagalpur APMC,Paddy(Common),Standard,FAQ,27/12/2025,2011.03,2373.12,2167.37,2026-01-09T23:47:29.466225,agmarknet_data
Chhattisgarh,Korba,Korba APMC,Paddy(Common),Standard,FAQ,27/12/2025,2113.1,2493.56,2277.37,2026-01-09T23:47:29.466225,agmarknet_data
Goa,Goa Main,Goa Main APMC,Paddy(Common),Standard,FAQ,27/12/2025,2272.73,2444.3,2387.37,2026-01-09T23:47:29.476427,agmarknet_data
Gujarat,Vadodara,Vadodara APMC,Paddy(Common),Standard,FAQ,27/12/2025,2319.67,2509.45,2387.37,2026-01-09T23:47:29.476427,agmarknet_data
Haryana,Ambala,Ambala APMC,Paddy(Common),Standard,FAQ,27/12/2025,2383.8,2578.82,2453.37,2026-01-09T23:47:29.484080,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Paddy(Common),Standard,FAQ,27/12/2025,2377.45,2556.92,2497.37,2026-01-09T23:47:29.489460,agmarknet_data
Jharkhand,Bokaro,Bokaro APMC,Paddy(Common),Standard,FAQ,27/12/2025,2072.27,2445.39,2233.37,2026-01-09T23:47:29.491979,agmarknet_data
Karnataka,Belgaum,Belgaum APMC,Paddy(Common),Standard,FAQ,27/12/2025,2319.67,2509.45,2387.37,2026-01-09T23:47:29.502367,agmarknet_data
