state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,18/10/2025,2190.0,2465.51,2245.67,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,18/10/2025,2188.97,2448.23,2295.67,2026-01-09T23:47:29.322633,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,18/10/2025,1994.96,2245.93,2045.67,2026-01-09T23:47:29.326471,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,18/10/2025,1994.96,2245.93,2045.67,2026-01-09T23:47:29.331530,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,18/10/2025,2116.86,2383.16,2170.67,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,18/10/2025,2188.97,2448.23,2295.67,2026-01-09T23:47:29.338572,agmarknet_data
Gujarat,Surat,Surat APMC,Wheat,Standard,FAQ,18/10/2025,2067.03,2371.12,2295.67,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Hisar,Hisar APMC,Wheat,Standard,FAQ,18/10/2025,2134.56,2448.58,2370.67,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,18/10/2025,2308.16,2581.54,2420.67,2026-01-09T23:47:29.353833,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,18/10/2025,2068.1,2328.27,2120.67,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Hubli,Hubli APMC,Wheat,Standard,FAQ,18/10/2025,2067.03,2371.12,2295.67,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,18/10/2025,2482.57,2794.87,2545.67,2026-01-09T23:47:29.367333,agmarknet_data
Madhya Pradesh,Bhopal,Bhopal APMC,Wheat,Standard,FAQ,18/10/2025,2067.03,2371.12,2295.67,2026-01-09T23:47:29.373085,agmarknet_data
Maharashtra,Pune,Pune APMC,Wheat,Standard,FAQ,18/10/2025,2112.05,2422.76,2345.67,2026-01-09T23:47:29.378183,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,18/10/2025,2188.97,2448.23,2295.67,2026-01-09T23:47:29.389809,agmarknet_data
