state,district,market,commodity,variety,grade,arrival_date,min_price,max_price,modal_price,fetch_timestamp,data_type
Andhra Pradesh,Visakhapatnam,Visakhapatnam APMC,Wheat,Standard,FAQ,15/11/2025,1947.4,2181.66,2127.05,2026-01-09T23:47:29.318658,agmarknet_data
Arunachal Pradesh,Arunachal Pradesh Main,Arunachal Pradesh Main APMC,Wheat,Standard,FAQ,15/11/2025,1995.73,2337.48,2177.05,2026-01-09T23:47:29.324466,agmarknet_data
Assam,Dibrugarh,Dibrugarh APMC,Wheat,Standard,FAQ,15/11/2025,1764.29,1976.52,1927.05,2026-01-09T23:47:29.328476,agmarknet_data
Bihar,Gaya,Gaya APMC,Wheat,Standard,FAQ,15/11/2025,1764.29,1976.52,1927.05,2026-01-09T23:47:29.332546,agmarknet_data
Chhattisgarh,Bilaspur,Bilaspur APMC,Wheat,Standard,FAQ,15/11/2025,1878.73,2104.73,2052.05,2026-01-09T23:47:29.332546,agmarknet_data
Goa,Goa Main,Goa Main APMC,Wheat,Standard,FAQ,15/11/2025,1995.73,2337.48,2177.05,2026-01-09T23:47:29.341339,agmarknet_data
Gujarat,Ahmedabad,Ahmedabad APMC,Wheat,Standard,FAQ,15/11/2025,2105.45,2370.44,2177.05,2026-01-09T23:47:29.344265,agmarknet_data
Haryana,Karnal,Karnal APMC,Wheat,Standard,FAQ,15/11/2025,2177.99,2452.1,2252.05,2026-01-09T23:47:29.344265,agmarknet_data
Himachal Pradesh,Himachal Pradesh Main,Himachal Pradesh Main APMC,Wheat,Standard,FAQ,15/11/2025,2110.32,2471.69,2302.05,2026-01-09T23:47:29.354856,agmarknet_data
Jharkhand,Jamshedpur,Jamshedpur APMC,Wheat,Standard,FAQ,15/11/2025,1832.96,2053.45,2002.05,2026-01-09T23:47:29.360820,agmarknet_data
Karnataka,Bangalore,Bangalore APMC,Wheat,Standard,FAQ,15/11/2025,2105.45,2370.44,2177.05,2026-01-09T23:47:29.365329,agmarknet_data
Kerala,Thiruvananthapuram,Thiruvananthapuram APMC,Wheat,Standard,FAQ,15/11/2025,2222.06,2489.36,2427.05,2026-01-09T23:47:29.369338,agmarknet_data
Madhya Pradesh,Indore,Indore APMC,Wheat,Standard,FAQ,15/11/2025,2105.45,2370.44,2177.05,2026-01-09T23:47:29.374510,agmarknet_data
Maharashtra,Mumbai,Mumbai APMC,Wheat,Standard,FAQ,15/11/2025,2153.81,2424.88,2227.05,2026-01-09T23:47:29.385239,agmarknet_data
Manipur,Manipur Main,Manipur Main APMC,Wheat,Standard,FAQ,15/11/2025,1995.73,2337.48,2177.05,2026-01-09T23:47:29.393253,agmarknet_data
Meghalaya,Meghalaya Main,Meghalaya Main APMC,Wheat,Standard,FAQ,15/11/2025,1995.73,2337.48,2177.05,2026-01-09T23:47:29.400387,agmarknet_data
Mizoram,Mizoram Main,Mizoram Main APMC,Wheat,Standard,FAQ,15/11/2025,1995.73,2337.48,2177.05,2026-01-09T23:47:29.403904,agmarknet_data
Nagaland,Nagaland Main,Nagaland Main APMC,Wheat,Standard,FAQ,15/11/2025,1995.73,2337.48,2177.05,2026-01-09T23:47:29.409682,agmarknet_data
Odisha,Cuttack,Cuttack APMC,Wheat,Standard,FAQ,15/11/2025,1810.07,2027.81,1977.05,2026-01-09T23:47:29.409682,agmarknet_data
Punjab,Ludhiana,Ludhiana APMC,Wheat,Standard,FAQ,15/11/2025,2226.34,2506.54,2302.05,2026-01-09T23:47:29.418094,agmarknet_data
